[18414908.233, 0, 0, 0, 0, 0, 0, 0, 0]
[15684873.4987, 0, 0, 0, 0, 0, 0, 0, 2732659.53426]
[13256927.7547, 0, 0, 0, 0, 0, 0, 2429642.97039, 2730036.45797]
[13256927.7547, 0, 0, 0, 0, 0, 0, 5162319.91216, 0]
[10835359.306, 0, 0, 0, 0, 0, 2422398.8652, 5157990.12252, 0]
[10835359.306, 0, 0, 0, 0, 0, 2422398.8652, 2427955.38819, 2732659.53426]
[10835359.306, 0, 0, 0, 0, 0, 4852043.16354, 0, 2730036.45797]
[10835359.306, 0, 0, 0, 0, 0, 7584719.45011, 0, 0]
[9337377.9291, 0, 0, 0, 0, 1498083.1588, 7579540.45745, 0, 0]
[9337377.9291, 0, 0, 0, 0, 1498083.1588, 4849505.72313, 0, 2732659.53426]
[9337377.9291, 0, 0, 0, 0, 1498083.1588, 2421569.982, 2429642.97039, 2730036.45797]
[9337377.9291, 0, 0, 0, 0, 1498083.1588, 2421569.982, 5162319.91216, 0]
[9337377.9291, 0, 0, 0, 0, 3920485.59423, 0, 5157990.12252, 0]
[9337377.9291, 0, 0, 0, 0, 3920485.59423, 0, 2427955.38819, 2732659.53426]
[9337377.9291, 0, 0, 0, 0, 6350125.90192, 0, 0, 2730036.45797]
[9337377.9291, 0, 0, 0, 0, 9082800.4883, 0, 0, 0]
[8575709.33595, 0, 0, 0, 761888.357694, 9077529.80531, 0, 0, 0]
[8575709.33595, 0, 0, 0, 761888.357694, 6347495.07099, 0, 0, 2732659.53426]
[8575709.33595, 0, 0, 0, 761888.357694, 3919559.17531, 0, 2429642.97039, 2730036.45797]
[8575709.33595, 0, 0, 0, 761888.357694, 3919559.17531, 0, 5162319.91216, 0]
[8575709.33595, 0, 0, 0, 761888.357694, 1497980.87827, 2422398.8652, 5157990.12252, 0]
[8575709.33595, 0, 0, 0, 761888.357694, 1497980.87827, 2422398.8652, 2427955.38819, 2732659.53426]
[8575709.33595, 0, 0, 0, 761888.357694, 1497980.87827, 4852043.16354, 0, 2730036.45797]
[8575709.33595, 0, 0, 0, 761888.357694, 1497980.87827, 7584719.45011, 0, 0]
[8575709.33595, 0, 0, 0, 2259972.55869, 0, 7579540.45745, 0, 0]
[8575709.33595, 0, 0, 0, 2259972.55869, 0, 4849505.72313, 0, 2732659.53426]
[8575709.33595, 0, 0, 0, 2259972.55869, 0, 2421569.982, 2429642.97039, 2730036.45797]
[8575709.33595, 0, 0, 0, 2259972.55869, 0, 2421569.982, 5162319.91216, 0]
[8575709.33595, 0, 0, 0, 4682378.12052, 0, 0, 5157990.12252, 0]
[8575709.33595, 0, 0, 0, 4682378.12052, 0, 0, 2427955.38819, 2732659.53426]
[8575709.33595, 0, 0, 0, 7112030.26122, 0, 0, 0, 2730036.45797]
[8575709.33595, 0, 0, 0, 9844704.92001, 0, 0, 0, 0]
[6187817.70036, 0, 0, 2388337.87802, 9839196.91095, 0, 0, 0, 0]
[6187817.70036, 0, 0, 2388337.87802, 7109162.17662, 0, 0, 0, 2732659.53426]
[6187817.70036, 0, 0, 2388337.87802, 4681216.90286, 0, 0, 2429642.97039, 2730036.45797]
[6187817.70036, 0, 0, 2388337.87802, 4681216.90286, 0, 0, 5162319.91216, 0]
[6187817.70036, 0, 0, 2388337.87802, 2259647.9839, 0, 2422398.8652, 5157990.12252, 0]
[6187817.70036, 0, 0, 2388337.87802, 2259647.9839, 0, 2422398.8652, 2427955.38819, 2732659.53426]
[6187817.70036, 0, 0, 2388337.87802, 2259647.9839, 0, 4852043.16354, 0, 2730036.45797]
[6187817.70036, 0, 0, 2388337.87802, 2259647.9839, 0, 7584719.45011, 0, 0]
[6187817.70036, 0, 0, 2388337.87802, 761666.607039, 1498083.1588, 7579540.45745, 0, 0]
[6187817.70036, 0, 0, 2388337.87802, 761666.607039, 1498083.1588, 4849505.72313, 0, 2732659.53426]
[6187817.70036, 0, 0, 2388337.87802, 761666.607039, 1498083.1588, 2421569.982, 2429642.97039, 2730036.45797]
[6187817.70036, 0, 0, 2388337.87802, 761666.607039, 1498083.1588, 2421569.982, 5162319.91216, 0]
[6187817.70036, 0, 0, 2388337.87802, 761666.607039, 3920485.59423, 0, 5157990.12252, 0]
[6187817.70036, 0, 0, 2388337.87802, 761666.607039, 3920485.59423, 0, 2427955.38819, 2732659.53426]
[6187817.70036, 0, 0, 2388337.87802, 761666.607039, 6350125.90192, 0, 0, 2730036.45797]
[6187817.70036, 0, 0, 2388337.87802, 761666.607039, 9082800.4883, 0, 0, 0]
[6187817.70036, 0, 0, 3150236.49001, 0, 9077529.80531, 0, 0, 0]
[6187817.70036, 0, 0, 3150236.49001, 0, 6347495.07099, 0, 0, 2732659.53426]
[6187817.70036, 0, 0, 3150236.49001, 0, 3919559.17531, 0, 2429642.97039, 2730036.45797]
[6187817.70036, 0, 0, 3150236.49001, 0, 3919559.17531, 0, 5162319.91216, 0]
[6187817.70036, 0, 0, 3150236.49001, 0, 1497980.87827, 2422398.8652, 5157990.12252, 0]
[6187817.70036, 0, 0, 3150236.49001, 0, 1497980.87827, 2422398.8652, 2427955.38819, 2732659.53426]
[6187817.70036, 0, 0, 3150236.49001, 0, 1497980.87827, 4852043.16354, 0, 2730036.45797]
[6187817.70036, 0, 0, 3150236.49001, 0, 1497980.87827, 7584719.45011, 0, 0]
[6187817.70036, 0, 0, 4648327.85247, 0, 0, 7579540.45745, 0, 0]
[6187817.70036, 0, 0, 4648327.85247, 0, 0, 4849505.72313, 0, 2732659.53426]
[6187817.70036, 0, 0, 4648327.85247, 0, 0, 2421569.982, 2429642.97039, 2730036.45797]
[6187817.70036, 0, 0, 4648327.85247, 0, 0, 2421569.982, 5162319.91216, 0]
[6187817.70036, 0, 0, 7070727.46835, 0, 0, 0, 5157990.12252, 0]
[6187817.70036, 0, 0, 7070727.46835, 0, 0, 0, 2427955.38819, 2732659.53426]
[6187817.70036, 0, 0, 9500374.07493, 0, 0, 0, 0, 2730036.45797]
[6187817.70036, 0, 0, 12233032.6234, 0, 0, 0, 0, 0]
[3693434.65449, 0, 2494712.69977, 12227033.0057, 0, 0, 0, 0, 0]
[3693434.65449, 0, 2494712.69977, 9497008.00178, 0, 0, 0, 0, 2732659.53426]
[3693434.65449, 0, 2494712.69977, 7069062.25781, 0, 0, 0, 2429642.97039, 2730036.45797]
[3693434.65449, 0, 2494712.69977, 7069062.25781, 0, 0, 0, 5162319.91216, 0]
[3693434.65449, 0, 2494712.69977, 4647493.80905, 0, 0, 2422398.8652, 5157990.12252, 0]
[3693434.65449, 0, 2494712.69977, 4647493.80905, 0, 0, 2422398.8652, 2427955.38819, 2732659.53426]
[3693434.65449, 0, 2494712.69977, 4647493.80905, 0, 0, 4852043.16354, 0, 2730036.45797]
[3693434.65449, 0, 2494712.69977, 4647493.80905, 0, 0, 7584719.45011, 0, 0]
[3693434.65449, 0, 2494712.69977, 3149512.43219, 0, 1498083.1588, 7579540.45745, 0, 0]
[3693434.65449, 0, 2494712.69977, 3149512.43219, 0, 1498083.1588, 4849505.72313, 0, 2732659.53426]
[3693434.65449, 0, 2494712.69977, 3149512.43219, 0, 1498083.1588, 2421569.982, 2429642.97039, 2730036.45797]
[3693434.65449, 0, 2494712.69977, 3149512.43219, 0, 1498083.1588, 2421569.982, 5162319.91216, 0]
[3693434.65449, 0, 2494712.69977, 3149512.43219, 0, 3920485.59423, 0, 5157990.12252, 0]
[3693434.65449, 0, 2494712.69977, 3149512.43219, 0, 3920485.59423, 0, 2427955.38819, 2732659.53426]
[3693434.65449, 0, 2494712.69977, 3149512.43219, 0, 6350125.90192, 0, 0, 2730036.45797]
[3693434.65449, 0, 2494712.69977, 3149512.43219, 0, 9082800.4883, 0, 0, 0]
[3693434.65449, 0, 2494712.69977, 2387843.83904, 761888.357694, 9077529.80531, 0, 0, 0]
[3693434.65449, 0, 2494712.69977, 2387843.83904, 761888.357694, 6347495.07099, 0, 0, 2732659.53426]
[3693434.65449, 0, 2494712.69977, 2387843.83904, 761888.357694, 3919559.17531, 0, 2429642.97039, 2730036.45797]
[3693434.65449, 0, 2494712.69977, 2387843.83904, 761888.357694, 3919559.17531, 0, 5162319.91216, 0]
[3693434.65449, 0, 2494712.69977, 2387843.83904, 761888.357694, 1497980.87827, 2422398.8652, 5157990.12252, 0]
[3693434.65449, 0, 2494712.69977, 2387843.83904, 761888.357694, 1497980.87827, 2422398.8652, 2427955.38819, 2732659.53426]
[3693434.65449, 0, 2494712.69977, 2387843.83904, 761888.357694, 1497980.87827, 4852043.16354, 0, 2730036.45797]
[3693434.65449, 0, 2494712.69977, 2387843.83904, 761888.357694, 1497980.87827, 7584719.45011, 0, 0]
[3693434.65449, 0, 2494712.69977, 2387843.83904, 2259972.55869, 0, 7579540.45745, 0, 0]
[3693434.65449, 0, 2494712.69977, 2387843.83904, 2259972.55869, 0, 4849505.72313, 0, 2732659.53426]
[3693434.65449, 0, 2494712.69977, 2387843.83904, 2259972.55869, 0, 2421569.982, 2429642.97039, 2730036.45797]
[3693434.65449, 0, 2494712.69977, 2387843.83904, 2259972.55869, 0, 2421569.982, 5162319.91216, 0]
[3693434.65449, 0, 2494712.69977, 2387843.83904, 4682378.12052, 0, 0, 5157990.12252, 0]
[3693434.65449, 0, 2494712.69977, 2387843.83904, 4682378.12052, 0, 0, 2427955.38819, 2732659.53426]
[3693434.65449, 0, 2494712.69977, 2387843.83904, 7112030.26122, 0, 0, 0, 2730036.45797]
[3693434.65449, 0, 2494712.69977, 2387843.83904, 9844704.92001, 0, 0, 0, 0]
[3693434.65449, 0, 4883099.03743, 0, 9839196.91095, 0, 0, 0, 0]
[3693434.65449, 0, 4883099.03743, 0, 7109162.17662, 0, 0, 0, 2732659.53426]
[3693434.65449, 0, 4883099.03743, 0, 4681216.90286, 0, 0, 2429642.97039, 2730036.45797]
[3693434.65449, 0, 4883099.03743, 0, 4681216.90286, 0, 0, 5162319.91216, 0]
[3693434.65449, 0, 4883099.03743, 0, 2259647.9839, 0, 2422398.8652, 5157990.12252, 0]
[3693434.65449, 0, 4883099.03743, 0, 2259647.9839, 0, 2422398.8652, 2427955.38819, 2732659.53426]
[3693434.65449, 0, 4883099.03743, 0, 2259647.9839, 0, 4852043.16354, 0, 2730036.45797]
[3693434.65449, 0, 4883099.03743, 0, 2259647.9839, 0, 7584719.45011, 0, 0]
[3693434.65449, 0, 4883099.03743, 0, 761666.607039, 1498083.1588, 7579540.45745, 0, 0]
[3693434.65449, 0, 4883099.03743, 0, 761666.607039, 1498083.1588, 4849505.72313, 0, 2732659.53426]
[3693434.65449, 0, 4883099.03743, 0, 761666.607039, 1498083.1588, 2421569.982, 2429642.97039, 2730036.45797]
[3693434.65449, 0, 4883099.03743, 0, 761666.607039, 1498083.1588, 2421569.982, 5162319.91216, 0]
[3693434.65449, 0, 4883099.03743, 0, 761666.607039, 3920485.59423, 0, 5157990.12252, 0]
[3693434.65449, 0, 4883099.03743, 0, 761666.607039, 3920485.59423, 0, 2427955.38819, 2732659.53426]
[3693434.65449, 0, 4883099.03743, 0, 761666.607039, 6350125.90192, 0, 0, 2730036.45797]
[3693434.65449, 0, 4883099.03743, 0, 761666.607039, 9082800.4883, 0, 0, 0]
[3693434.65449, 0, 5644999.76949, 0, 0, 9077529.80531, 0, 0, 0]
[3693434.65449, 0, 5644999.76949, 0, 0, 6347495.07099, 0, 0, 2732659.53426]
[3693434.65449, 0, 5644999.76949, 0, 0, 3919559.17531, 0, 2429642.97039, 2730036.45797]
[3693434.65449, 0, 5644999.76949, 0, 0, 3919559.17531, 0, 5162319.91216, 0]
[3693434.65449, 0, 5644999.76949, 0, 0, 1497980.87827, 2422398.8652, 5157990.12252, 0]
[3693434.65449, 0, 5644999.76949, 0, 0, 1497980.87827, 2422398.8652, 2427955.38819, 2732659.53426]
[3693434.65449, 0, 5644999.76949, 0, 0, 1497980.87827, 4852043.16354, 0, 2730036.45797]
[3693434.65449, 0, 5644999.76949, 0, 0, 1497980.87827, 7584719.45011, 0, 0]
[3693434.65449, 0, 7143093.76786, 0, 0, 0, 7579540.45745, 0, 0]
[3693434.65449, 0, 7143093.76786, 0, 0, 0, 4849505.72313, 0, 2732659.53426]
[3693434.65449, 0, 7143093.76786, 0, 0, 0, 2421569.982, 2429642.97039, 2730036.45797]
[3693434.65449, 0, 7143093.76786, 0, 0, 0, 2421569.982, 5162319.91216, 0]
[3693434.65449, 0, 9565496.56498, 0, 0, 0, 0, 5157990.12252, 0]
[3693434.65449, 0, 9565496.56498, 0, 0, 0, 0, 2427955.38819, 2732659.53426]
[3693434.65449, 0, 11995144.3865, 0, 0, 0, 0, 0, 2730036.45797]
[3693434.65449, 0, 14727812.3661, 0, 0, 0, 0, 0, 0]
[1665277.90952, 2028230.61163, 14721460.1099, 0, 0, 0, 0, 0, 0]
[1665277.90952, 2028230.61163, 11991425.3756, 0, 0, 0, 0, 0, 2732659.53426]
[1665277.90952, 2028230.61163, 9563479.63165, 0, 0, 0, 0, 2429642.97039, 2730036.45797]
[1665277.90952, 2028230.61163, 9563479.63165, 0, 0, 0, 0, 5162319.91216, 0]
[1665277.90952, 2028230.61163, 7141911.18289, 0, 0, 0, 2422398.8652, 5157990.12252, 0]
[1665277.90952, 2028230.61163, 7141911.18289, 0, 0, 0, 2422398.8652, 2427955.38819, 2732659.53426]
[1665277.90952, 2028230.61163, 7141911.18289, 0, 0, 0, 4852043.16354, 0, 2730036.45797]
[1665277.90952, 2028230.61163, 7141911.18289, 0, 0, 0, 7584719.45011, 0, 0]
[1665277.90952, 2028230.61163, 5643925.05962, 0, 0, 1498083.1588, 7579540.45745, 0, 0]
[1665277.90952, 2028230.61163, 5643925.05962, 0, 0, 1498083.1588, 4849505.72313, 0, 2732659.53426]
[1665277.90952, 2028230.61163, 5643925.05962, 0, 0, 1498083.1588, 2421569.982, 2429642.97039, 2730036.45797]
[1665277.90952, 2028230.61163, 5643925.05962, 0, 0, 1498083.1588, 2421569.982, 5162319.91216, 0]
[1665277.90952, 2028230.61163, 5643925.05962, 0, 0, 3920485.59423, 0, 5157990.12252, 0]
[1665277.90952, 2028230.61163, 5643925.05962, 0, 0, 3920485.59423, 0, 2427955.38819, 2732659.53426]
[1665277.90952, 2028230.61163, 5643925.05962, 0, 0, 6350125.90192, 0, 0, 2730036.45797]
[1665277.90952, 2028230.61163, 5643925.05962, 0, 0, 9082800.4883, 0, 0, 0]
[1665277.90952, 2028230.61163, 4882256.46647, 0, 761888.357694, 9077529.80531, 0, 0, 0]
[1665277.90952, 2028230.61163, 4882256.46647, 0, 761888.357694, 6347495.07099, 0, 0, 2732659.53426]
[1665277.90952, 2028230.61163, 4882256.46647, 0, 761888.357694, 3919559.17531, 0, 2429642.97039, 2730036.45797]
[1665277.90952, 2028230.61163, 4882256.46647, 0, 761888.357694, 3919559.17531, 0, 5162319.91216, 0]
[1665277.90952, 2028230.61163, 4882256.46647, 0, 761888.357694, 1497980.87827, 2422398.8652, 5157990.12252, 0]
[1665277.90952, 2028230.61163, 4882256.46647, 0, 761888.357694, 1497980.87827, 2422398.8652, 2427955.38819, 2732659.53426]
[1665277.90952, 2028230.61163, 4882256.46647, 0, 761888.357694, 1497980.87827, 4852043.16354, 0, 2730036.45797]
[1665277.90952, 2028230.61163, 4882256.46647, 0, 761888.357694, 1497980.87827, 7584719.45011, 0, 0]
[1665277.90952, 2028230.61163, 4882256.46647, 0, 2259972.55869, 0, 7579540.45745, 0, 0]
[1665277.90952, 2028230.61163, 4882256.46647, 0, 2259972.55869, 0, 4849505.72313, 0, 2732659.53426]
[1665277.90952, 2028230.61163, 4882256.46647, 0, 2259972.55869, 0, 2421569.982, 2429642.97039, 2730036.45797]
[1665277.90952, 2028230.61163, 4882256.46647, 0, 2259972.55869, 0, 2421569.982, 5162319.91216, 0]
[1665277.90952, 2028230.61163, 4882256.46647, 0, 4682378.12052, 0, 0, 5157990.12252, 0]
[1665277.90952, 2028230.61163, 4882256.46647, 0, 4682378.12052, 0, 0, 2427955.38819, 2732659.53426]
[1665277.90952, 2028230.61163, 4882256.46647, 0, 7112030.26122, 0, 0, 0, 2730036.45797]
[1665277.90952, 2028230.61163, 4882256.46647, 0, 9844704.92001, 0, 0, 0, 0]
[1665277.90952, 2028230.61163, 2494369.57728, 2388337.87802, 9839196.91095, 0, 0, 0, 0]
[1665277.90952, 2028230.61163, 2494369.57728, 2388337.87802, 7109162.17662, 0, 0, 0, 2732659.53426]
[1665277.90952, 2028230.61163, 2494369.57728, 2388337.87802, 4681216.90286, 0, 0, 2429642.97039, 2730036.45797]
[1665277.90952, 2028230.61163, 2494369.57728, 2388337.87802, 4681216.90286, 0, 0, 5162319.91216, 0]
[1665277.90952, 2028230.61163, 2494369.57728, 2388337.87802, 2259647.9839, 0, 2422398.8652, 5157990.12252, 0]
[1665277.90952, 2028230.61163, 2494369.57728, 2388337.87802, 2259647.9839, 0, 2422398.8652, 2427955.38819, 2732659.53426]
