[9906846.14789, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[8886383.76714, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1021458.03058]
[8013023.11979, 0, 0, 0, 0, 0, 0, 0, 0, 0, 874199.088999, 1020463.52292]
[8013023.11979, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1895677.4176, 0]
[7058767.87655, 0, 0, 0, 0, 0, 0, 0, 0, 955271.981707, 1893822.30442, 0]
[7058767.87655, 0, 0, 0, 0, 0, 0, 0, 0, 955271.981707, 873358.345847, 1021458.03058]
[7058767.87655, 0, 0, 0, 0, 0, 0, 0, 0, 1829489.77461, 0, 1020463.52292]
[7058767.87655, 0, 0, 0, 0, 0, 0, 0, 0, 2850974.0527, 0, 0]
[6146942.55322, 0, 0, 0, 0, 0, 0, 0, 912722.768681, 2848073.61293, 0, 0]
[6146942.55322, 0, 0, 0, 0, 0, 0, 0, 912722.768681, 1827605.9406, 0, 1021458.03058]
[6146942.55322, 0, 0, 0, 0, 0, 0, 0, 912722.768681, 954246.708364, 874199.088999, 1020463.52292]
[6146942.55322, 0, 0, 0, 0, 0, 0, 0, 912722.768681, 954246.708364, 1895677.4176, 0]
[6146942.55322, 0, 0, 0, 0, 0, 0, 0, 1868015.24291, 0, 1893822.30442, 0]
[6146942.55322, 0, 0, 0, 0, 0, 0, 0, 1868015.24291, 0, 873358.345847, 1021458.03058]
[6146942.55322, 0, 0, 0, 0, 0, 0, 0, 2742238.24117, 0, 0, 1020463.52292]
[6146942.55322, 0, 0, 0, 0, 0, 0, 0, 3763719.73864, 0, 0, 0]
[5284968.81003, 0, 0, 0, 0, 0, 0, 862785.877603, 3759912.92151, 0, 0, 0]
[5284968.81003, 0, 0, 0, 0, 0, 0, 862785.877603, 2739447.72617, 0, 0, 1021458.03058]
[5284968.81003, 0, 0, 0, 0, 0, 0, 862785.877603, 1866089.58816, 0, 874199.088999, 1020463.52292]
[5284968.81003, 0, 0, 0, 0, 0, 0, 862785.877603, 1866089.58816, 0, 1895677.4176, 0]
